id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,replies_count,retweets_count,likes_count,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to/0/screen_name,reply_to/0/name,reply_to/0/id,retweet_date,translate,trans_src,trans_dest,hashtags/0,mentions/0/screen_name,mentions/0/name,mentions/0/id,urls/0,photos/0,reply_to/1/screen_name,reply_to/1/name,reply_to/1/id,hashtags/1,mentions/1/screen_name,mentions/1/name,mentions/1/id,mentions/2/screen_name,mentions/2/name,mentions/2/id,mentions/3/screen_name,mentions/3/name,mentions/3/id,mentions/4/screen_name,mentions/4/name,mentions/4/id,mentions/5/screen_name,mentions/5/name,mentions/5/id,mentions/6/screen_name,mentions/6/name,mentions/6/id,mentions/7/screen_name,mentions/7/name,mentions/7/id,urls/1,photos/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,reply_to/2/screen_name,reply_to/2/name,reply_to/2/id,reply_to/3/screen_name,reply_to/3/name,reply_to/3/id,reply_to/4/screen_name,reply_to/4/name,reply_to/4/id
1415966490805772300,1415965979977216004,2021-07-16 16:28:13 SE Asia Standard Time,2021-07-16,16:28:13,+0700,1279459539020988400,salimalghifari_,Far_____,,@jepnchl Itu la ppkm,in,0,0,0,https://twitter.com/salimalghifari_/status/1415966490805772294,false,,0,,,,,,,,jepnchl,meicoot,1311521143208112128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966488574390300,1415872296032473089,2021-07-16 16:28:12 SE Asia Standard Time,2021-07-16,16:28:12,+0700,1874281764,ekekzrombenk,ekekzrombenk,,@sundingjalila Ppkm terus ya,in,0,0,0,https://twitter.com/ekekzrombenk/status/1415966488574390272,false,,0,,,,,,,,sundingjalila,SUNDING BIN JALILA,1432297518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966481230164000,1415966481230163969,2021-07-16 16:28:11 SE Asia Standard Time,2021-07-16,16:28:11,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966481230163969,false,https://twitter.com/poldasulut_/status/1415940541447958529,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966477295915000,1415966477295915010,2021-07-16 16:28:10 SE Asia Standard Time,2021-07-16,16:28:10,+0700,1266367602114171000,itshun02,Aku manusia,,PPKM =Pertemuan-Perkenalan-Khitbah-Menikah Sungguh nikmat mana lagi yang kau dustakan 😭,in,0,0,0,https://twitter.com/Itshun02/status/1415966477295915010,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966475806904300,1415966475806904322,2021-07-16 16:28:09 SE Asia Standard Time,2021-07-16,16:28:09,+0700,65025034,rouhge,ً,,mau beli pencil alis taunya ppkm gajadi lagi,in,0,0,0,https://twitter.com/rouhge/status/1415966475806904322,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966459172331500,1415966459172331520,2021-07-16 16:28:05 SE Asia Standard Time,2021-07-16,16:28:05,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966459172331520,false,https://twitter.com/PolsekBanjarsa8/status/1415940558523043841,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966443347271700,1415899223854239744,2021-07-16 16:28:02 SE Asia Standard Time,2021-07-16,16:28:02,+0700,1335933334019395600,nak_bali_asli,Goes Tu,,"@fadlizon Mentri juga manusia, apa salahnya nonton film sekedar untuk meningkatkan imun? Apalagi saat ppkm ada waktu bersama keluarga.  Dari pada megang HP terus nyinyirin orang.",in,0,0,0,https://twitter.com/nak_bali_asli/status/1415966443347271680,false,,0,,,,,,,,fadlizon,FADLI ZON (Youtube: Fadli Zon Official),79139422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966439878451200,1415966439878451203,2021-07-16 16:28:01 SE Asia Standard Time,2021-07-16,16:28:01,+0700,1375400312559730700,erpelaheti,Heri Erpela. e-ktp.: Maisuhandri BSc.,,Bantuan PPKM dijalanan?.. Ini bantuan dari Pemerintah atau bantuan dari Pribadi?...  Klo bantuan dr Pemerintah bukan begini caranya &amp; bgm pertanggung jawabannya?. Bila ini bantuan dari Pribadi tak Soal.,in,0,0,0,https://twitter.com/ErpelaHeti/status/1415966439878451203,false,https://twitter.com/ekonomi_jeblok/status/1415505452486381571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966439643631600,1415965179427246081,2021-07-16 16:28:01 SE Asia Standard Time,2021-07-16,16:28:01,+0700,16177329,vidaparady,Vida Parady,,@JAK101fm Sebulan lalu sebelum PPKM. Itu belanja pertama setelah pandemi Maret 2020 :-),in,0,0,0,https://twitter.com/vidaparady/status/1415966439643631621,false,,0,,,,,,,,JAK101fm,txtdariminJAK,133293130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966434987937800,1415966434987937794,2021-07-16 16:28:00 SE Asia Standard Time,2021-07-16,16:28:00,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966434987937794,false,https://twitter.com/polsekkaliwate1/status/1415940563082170368,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966423550238700,1415966423550238720,2021-07-16 16:27:57 SE Asia Standard Time,2021-07-16,16:27:57,+0700,771948379,doncarnegie,ff,,"Yang kaya teriak prokes, yang miskin teriak makan, semangat PPKM !",in,0,0,0,https://twitter.com/doncarnegie/status/1415966423550238720,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966412472950800,1415966412472950785,2021-07-16 16:27:54 SE Asia Standard Time,2021-07-16,16:27:54,+0700,622469909,emyliaika_p,Mmmm~,,"Sebenarnya PPKM itu bagus, tapi rencananya kurang matang dan banyak banget orang yg kurang pencerdasan, jadinya warga pun marah dan tidak terima",in,1,0,0,https://twitter.com/emyliaika_p/status/1415966412472950785,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966412414144500,1415966412414144512,2021-07-16 16:27:54 SE Asia Standard Time,2021-07-16,16:27:54,+0700,3219182215,diananggiii,️️ ️,,"Semenjak PPKM jadi makin sering belanja online terus tbtb kemarin ada yg panggil ""paketttt' eh tenyata karna pake @anteraja_id barang jadi cepet banget sampe",in,0,0,0,https://twitter.com/diananggiii/status/1415966412414144512,false,,0,,,,,,,,,,,,,,,,anteraja_id,anteraja.id,1050727225866125312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966408119251000,1415966408119250945,2021-07-16 16:27:53 SE Asia Standard Time,2021-07-16,16:27:53,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966408119250945,false,https://twitter.com/YerLeo1/status/1415940608087130112,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966404105355300,1415966404105355264,2021-07-16 16:27:52 SE Asia Standard Time,2021-07-16,16:27:52,+0700,124839730,trans7,TRANS7,,Balap liar saat PPKM di tengah PPKM darurat. #Redaksi  https://t.co/ppyGxI2L6H,in,0,0,1,https://twitter.com/TRANS7/status/1415966404105355264,false,,1,https://pbs.twimg.com/media/E6aF6J4XMAAm8ZC.jpg,,,,,,,,,,,,,,redaksi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966383997816800,1415966383997816839,2021-07-16 16:27:47 SE Asia Standard Time,2021-07-16,16:27:47,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966383997816839,false,https://twitter.com/polsekkaliwate1/status/1415940659412750336,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966382777241600,1415966382777241605,2021-07-16 16:27:47 SE Asia Standard Time,2021-07-16,16:27:47,+0700,931975578,inasyaina,Ina Syaina Hatapayo,,"Semangat teman"" pada saat PPKM ini Tetap jaga kesehatan, pola makan, jaga olahraga di rmh aja Mau belanja biarkan kurir @anteraja_id yang kirim Bebas ongkir lho",in,0,0,0,https://twitter.com/InaSyaina/status/1415966382777241605,false,,0,,,,,,,,,,,,,,,,anteraja_id,anteraja.id,1050727225866125312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966381128908800,1415966381128908801,2021-07-16 16:27:47 SE Asia Standard Time,2021-07-16,16:27:47,+0700,1353115004585668600,melonkatanya,DR(Harap-harap Cemas),,Weekend...#dirumahsaja lagi PPKM😑,in,0,0,0,https://twitter.com/melonkatanya/status/1415966381128908801,false,,0,,,,,,,,,,,,,,,dirumahsaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966356885807000,1415962071900987394,2021-07-16 16:27:41 SE Asia Standard Time,2021-07-16,16:27:41,+0700,906674973640507400,ivanderevan,Hans Wolfgang,,"@nimkoeseel Yo korona, yo ppkm, yo kerjo, yo umr barang pie kon",in,0,0,0,https://twitter.com/IvanderEvan/status/1415966356885807104,false,,0,,,,,,,,nimkoeseel,Nita🍒,1258237708666671104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966348505620500,1415966348505620480,2021-07-16 16:27:39 SE Asia Standard Time,2021-07-16,16:27:39,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966348505620480,false,https://twitter.com/polsekkaliwate1/status/1415940765985820672,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966343568920600,1415965376450424834,2021-07-16 16:27:38 SE Asia Standard Time,2021-07-16,16:27:38,+0700,1260471568943198200,tholayyy,trippytrappu,,"@sihksihk ppkm : remastered, oh wait...",in,0,0,0,https://twitter.com/tholayyy/status/1415966343568920579,false,,0,,,,,,,,sihksihk,Sihk,742944718523400192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966343053017000,1415966343053017090,2021-07-16 16:27:38 SE Asia Standard Time,2021-07-16,16:27:38,+0700,2340043838,unsfess_,UNS MENFESS 🐳,,-11fess  Ppkm diperpanjang ga guys? Kalau iya sampe kapan ya? Makasih,in,0,0,0,https://twitter.com/UNSfess_/status/1415966343053017090,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966332961493000,1415963770837291013,2021-07-16 16:27:35 SE Asia Standard Time,2021-07-16,16:27:35,+0700,914271535,bungfrankz,Bung,,"@Dennysiregar7 Itu siasat kadrun aja buat lockdown biar bisa bongkar kiri kanan , PPKM darurat aja ngeluh , dasar kancut gurun",in,0,0,0,https://twitter.com/bungfrankz/status/1415966332961492992,false,,0,,,,,,,,Dennysiregar7,Denny siregar,4780649298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966330411380700,1415962451456102401,2021-07-16 16:27:35 SE Asia Standard Time,2021-07-16,16:27:35,+0700,981937834520014800,nocturneopus9,Chopin Ho,,@thisbluemarie tapi gak guna lagi PPKM hadududu,in,0,0,0,https://twitter.com/nocturneopus9/status/1415966330411380739,false,,0,,,,,,,,thisbluemarie,𝘣 𝘪 𝘺 𝘢 𝘸𝘢𝘬 🍣,1194105253106311169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966324304478200,1415966324304478213,2021-07-16 16:27:33 SE Asia Standard Time,2021-07-16,16:27:33,+0700,191755594,hildanrni,fayzaaaaaaaaaaaa,,PPKM = Presiden Pro Ke Megawati,in,0,0,0,https://twitter.com/hildanrni/status/1415966324304478213,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966318856065000,1415966318856065026,2021-07-16 16:27:32 SE Asia Standard Time,2021-07-16,16:27:32,+0700,1076823618619813900,hareudangasli,Joki Tugas Premium Apps,,"Udh tau angka covid lg tinggi, ppkm jam malam berjalan, blm lg akses jalan pada ditutup. Dan masih ada orang ngajak party?! Otaknya pada sakit",in,0,0,0,https://twitter.com/hareudangasli/status/1415966318856065026,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966317987864600,1415966317987864579,2021-07-16 16:27:32 SE Asia Standard Time,2021-07-16,16:27:32,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966317987864579,false,https://twitter.com/Polresta_SMD/status/1415940930868178944,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966314712211500,1415966314712211456,2021-07-16 16:27:31 SE Asia Standard Time,2021-07-16,16:27:31,+0700,1220887351439659000,dafamuhamm_d,Bukan Putra Presiden,,Banyak jalan di surabaya ditutup untuk melaksanakn PPKM dan hasilnya banyak orang mengambil jalan alternatif yang menimbulkan kemacetan dan kerumunan.  Sebenarnya kinerja PPKM itu seperti apa? Menimbulkan kerumunan atau mencegah kerumunan?,in,0,0,0,https://twitter.com/dafamuhamm_d/status/1415966314712211456,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966305467846700,1415942935254900737,2021-07-16 16:27:29 SE Asia Standard Time,2021-07-16,16:27:29,+0700,1321377723789402000,adira_0105,Adira🍁,,"@Dennysiregar7 PSBB,PPKM mau apalah namanya. Rakyat kecil mh hanya butuh makan dan kebutuhan setiap harinya tercukupi.",in,0,0,0,https://twitter.com/Adira_0105/status/1415966305467846664,false,,0,,,,,,,,Dennysiregar7,Denny siregar,4780649298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966303454601200,1415966303454601216,2021-07-16 16:27:28 SE Asia Standard Time,2021-07-16,16:27:28,+0700,988461233614372900,alifahsekaar,Ipeh,,Pls bgt ppkm jng diperpanjang lg hiks pusing bgt klo ada keluarga meninggal tp bukan krn covid,in,0,0,0,https://twitter.com/Alifahsekaar/status/1415966303454601216,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966288627658800,1415966288627658753,2021-07-16 16:27:25 SE Asia Standard Time,2021-07-16,16:27:25,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966288627658753,false,https://twitter.com/HumasCib/status/1415941220476461057,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966286505554000,1415966286505553925,2021-07-16 16:27:24 SE Asia Standard Time,2021-07-16,16:27:24,+0700,960762778389643300,magetyyarnol,newsnusantara.com,,Bupati Berau Serahkan Bantuan PPKM Bersama Forkopimda  https://t.co/fbevtmEjzf,in,0,0,0,https://twitter.com/MagetyyArnol/status/1415966286505553925,false,,0,,,,,,,,,,,,,,,,,,,https://newsnusantara.com/2021/07/16/bupati-berau-serahkan-bantuan-ppkm-bersama-forkopimda/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966283120611300,1415966283120611329,2021-07-16 16:27:23 SE Asia Standard Time,2021-07-16,16:27:23,+0700,197344766,meilitaaanm,call me BABY!,,Kalo dipikir2 lagi Lebaran idul fitri = PSBB Lebaran idul adha = PPKM  Tapi pilkada...... -_- Kalo ga nyoblos malah kena sangsi!!,in,0,0,0,https://twitter.com/Meilitaaanm/status/1415966283120611329,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966282642387000,1415933068590784514,2021-07-16 16:27:23 SE Asia Standard Time,2021-07-16,16:27:23,+0700,1341027381641760800,caritemenjkt,teman baik,,"@LTRFESS Yok, pengen staycation gitu. Bosen kerja terus mana tiap berangkat kerja kena PPKM 😥",in,0,0,0,https://twitter.com/caritemenJKT/status/1415966282642386946,false,,0,,,,,,,,LTRFESS,LONG TERM RELATIONSHIP / ALTER,1341969867717537792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966280444571600,1415964901554618379,2021-07-16 16:27:23 SE Asia Standard Time,2021-07-16,16:27:23,+0700,613482132,hitrisyia,trissy,,@hynsnblh pengen ketemu 🥺🥺 tp lagi ppkm aku juga ga boleh keluar wkwk,in,0,0,0,https://twitter.com/hitrisyia/status/1415966280444571648,false,,0,,,,,,,,hynsnblh,Haya Inas,1118914045002706944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966263898120200,1415966263898120192,2021-07-16 16:27:19 SE Asia Standard Time,2021-07-16,16:27:19,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966263898120192,false,https://twitter.com/polsekkaliwate1/status/1415941396276539394,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966254557327400,1415966254557327362,2021-07-16 16:27:17 SE Asia Standard Time,2021-07-16,16:27:17,+0700,1246780559835009000,iamjackthe,why are you shy?,,Melanggar PPKM ?,in,0,0,0,https://twitter.com/iamJackthe/status/1415966254557327362,false,https://twitter.com/detikcom/status/1415725084514336772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966245006954500,1415966245006954496,2021-07-16 16:27:14 SE Asia Standard Time,2021-07-16,16:27:14,+0700,1194181404260614100,sweetgvmmy,odit,,"psbb 2020 deket, ppkm 2021 jadi pacar. HIDUP SE PLOT TWIST ITU😭",in,0,0,0,https://twitter.com/sweetgvmmy/status/1415966245006954496,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966238291886000,1415927317667352582,2021-07-16 16:27:13 SE Asia Standard Time,2021-07-16,16:27:13,+0700,1335464191147143200,jawir_solo,murtie,,"@idtodayco Kode low tersendat"" ntu TF nya x terhalang PPkm JD msh nyangkut di😂",in,0,0,0,https://twitter.com/jawir_solo/status/1415966238291886080,false,,0,,,,,,,,idtodayco,IndonesiaToday,1082992095361609728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966237071351800,1415966237071351808,2021-07-16 16:27:12 SE Asia Standard Time,2021-07-16,16:27:12,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966237071351808,false,https://twitter.com/PolsekTumpaan2/status/1415941914356969473,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966213671325700,1415950267732819968,2021-07-16 16:27:07 SE Asia Standard Time,2021-07-16,16:27:07,+0700,72765244,laoderendrian,Rendrian,,@dausgonia Yak benar! Haha sehat2 bro.. Nasgor tiarbah Bintaro setia menemani PPKM gw 😂,in,0,0,0,https://twitter.com/laoderendrian/status/1415966213671325698,false,,0,,,,,,,,dausgonia,Daus Gonia,16942848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966212782051300,1415966212782051331,2021-07-16 16:27:07 SE Asia Standard Time,2021-07-16,16:27:07,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966212782051331,false,https://twitter.com/Martin11725513/status/1415941982736707588,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966210747879400,1415966210747879424,2021-07-16 16:27:06 SE Asia Standard Time,2021-07-16,16:27:06,+0700,634234093,nymsfbryn,Nyims,,Kangen masuk kantor ya allah ppkm km gamau udahan apa? :-(,in,0,0,0,https://twitter.com/nymsfbryn/status/1415966210747879424,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966207610552300,1415966207610552321,2021-07-16 16:27:05 SE Asia Standard Time,2021-07-16,16:27:05,+0700,1278548295292338200,dikyasa_sintang,Dikyasa Polres Sintang,,Apel ppkm  https://t.co/dt56Nh4dKX,in,0,0,0,https://twitter.com/dikyasa_sintang/status/1415966207610552321,false,,1,https://pbs.twimg.com/media/E6aFwEBUYAI24HE.jpg,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/media/E6aFwEBUYAI24HE.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966193735716900,1415926712731258883,2021-07-16 16:27:02 SE Asia Standard Time,2021-07-16,16:27:02,+0700,2558986316,singglefighters,PPKM_WML 🙏 ☘️Luckywin🍀,,@crypto_bearr @CompBrosCrypto Done,en,0,0,0,https://twitter.com/SinggleFighters/status/1415966193735716866,false,,0,,,,,,,,crypto_bearr,Crypto🚀Rocket,7173232,,,,,,,,,,,CompBrosCrypto,Competitive Brothers CRYPTO🚀,3436041177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966192934682600,1415966192934682628,2021-07-16 16:27:02 SE Asia Standard Time,2021-07-16,16:27:02,+0700,366002134,siska_ifana,Sis✨,,Lg pengen kerang tumpah tapi gak bisa kesana ppkm😭😭  https://t.co/XhW2JnbxJX,in,0,0,0,https://twitter.com/siska_ifana/status/1415966192934682628,false,,1,https://pbs.twimg.com/media/E6aFvKTVUAAHOpT.jpg,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/media/E6aFvKTVUAAHOpT.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966192754253800,1415966192754253824,2021-07-16 16:27:02 SE Asia Standard Time,2021-07-16,16:27:02,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966192754253824,false,https://twitter.com/Martin11725513/status/1415941983013535750,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966178665660400,1415966178665660423,2021-07-16 16:26:59 SE Asia Standard Time,2021-07-16,16:26:59,+0700,180696019,sonorafm92,Radio Sonora Jakarta,,"16.20 #LalinSONORA  #Tol_Japek Cikarang Barat KM 28 - KM 31 arah Cikampek PADAT, DIBERLAKUKAN penyekatan PPKM Darurat. ; Cikarang Barat KM 30 - KM 28 arah Jakarta PADAT, ada Perbaikan jalan di lajur 1-2/kiri dan bahu jalan. @PTJASAMARGA",in,0,0,0,https://twitter.com/SonoraFM92/status/1415966178665660423,false,,0,,,,,,,,,,,,,,,lalinsonora,ptjasamarga,pt. jasamarga,540625251,,,,,,tol_japek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966171174621200,1415966171174621185,2021-07-16 16:26:57 SE Asia Standard Time,2021-07-16,16:26:57,+0700,1260472495100002300,jokosudarso3,jokosudarso,,#VaksinPerkuatImunitas PPKM Cegah Penyebaran,in,0,0,0,https://twitter.com/jokosudarso3/status/1415966171174621185,false,https://twitter.com/PolsekTumpaan2/status/1415941997123182592,0,,,,,,,,,,,,,,,vaksinperkuatimunitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415966164526637000,1415966164526637059,2021-07-16 16:26:55 SE Asia Standard Time,2021-07-16,16:26:55,+0700,77727013,babemude,annas nash,,"Terdampak PPKM Darurat, Polres Majalengka Sebar Sembako untuk Warga dan Isoman  https://t.co/WcxdXcGt7q",in,0,0,0,https://twitter.com/BabeMude/status/1415966164526637059,false,,0,,,,,,,,,,,,,,,,,,,"http://www.tintahijau.com/megapolitan/ragam/27657-terdampak-ppkm-darurat,-polres-majalengka-sebar-sembako-untuk-warga-dan-isoman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
